,from_date,zip_code,offense_society,offense_person,offense_property,offense_other,dv,firearm,offense_total,year,month,quarter,zip,city,population,unemployment_rate,house_price_index,per_cap_income,new_priv_housing
3456,2015-10-01,64110,37,27,104,8,21,6,176,2015,10,4,64110,Kansas City,475310,4.3,178.44,48394,904.0
3457,2015-10-01,64111,53,44,164,6,13,23,267,2015,10,4,64111,Kansas City,475310,4.3,178.44,48394,904.0
3458,2015-10-01,64112,6,2,43,1,2,0,52,2015,10,4,64112,Kansas City,475310,4.3,178.44,48394,904.0
3459,2015-10-01,64113,7,2,17,1,1,0,27,2015,10,4,64113,Kansas City,475310,4.3,178.44,48394,904.0
3460,2015-10-01,64114,29,11,80,1,11,2,121,2015,10,4,64114,Kansas City,475310,4.3,178.44,48394,904.0
3461,2015-10-01,64116,11,3,39,3,6,4,56,2015,10,4,64116,Kansas City,475310,4.3,178.44,48394,904.0
3462,2015-10-01,64117,12,10,67,1,7,11,90,2015,10,4,64117,Kansas City,475310,4.3,178.44,48394,904.0
3463,2015-10-01,64118,30,11,78,11,19,9,130,2015,10,4,64118,Kansas City,475310,4.3,178.44,48394,904.0
3464,2015-10-01,64119,19,10,56,1,6,6,86,2015,10,4,64119,Kansas City,475310,4.3,178.44,48394,904.0
3465,2015-10-01,64120,2,6,17,0,1,5,25,2015,10,4,64120,Kansas City,475310,4.3,178.44,48394,904.0
3466,2015-10-01,64123,29,16,79,19,9,22,143,2015,10,4,64123,Kansas City,475310,4.3,178.44,48394,904.0
3467,2015-10-01,64124,50,19,125,19,25,21,213,2015,10,4,64124,Kansas City,475310,4.3,178.44,48394,904.0
3468,2015-10-01,64125,4,4,13,1,2,1,22,2015,10,4,64125,Kansas City,475310,4.3,178.44,48394,904.0
3469,2015-10-01,64126,16,8,49,6,4,3,79,2015,10,4,64126,Kansas City,475310,4.3,178.44,48394,904.0
3470,2015-10-01,64127,123,34,165,59,61,47,381,2015,10,4,64127,Kansas City,475310,4.3,178.44,48394,904.0
3471,2015-10-01,64128,37,31,82,8,26,25,158,2015,10,4,64128,Kansas City,475310,4.3,178.44,48394,904.0
3472,2015-10-01,64129,25,15,71,4,13,4,115,2015,10,4,64129,Kansas City,475310,4.3,178.44,48394,904.0
3473,2015-10-01,64130,151,58,235,76,70,24,520,2015,10,4,64130,Kansas City,475310,4.3,178.44,48394,904.0
3474,2015-10-01,64131,44,20,103,14,18,26,181,2015,10,4,64131,Kansas City,475310,4.3,178.44,48394,904.0
3475,2015-10-01,64132,53,15,109,25,26,23,202,2015,10,4,64132,Kansas City,475310,4.3,178.44,48394,904.0
3476,2015-10-01,64133,32,26,124,8,14,10,190,2015,10,4,64133,Kansas City,475310,4.3,178.44,48394,904.0
3477,2015-10-01,64134,84,19,137,39,26,10,279,2015,10,4,64134,Kansas City,475310,4.3,178.44,48394,904.0
3478,2015-10-01,64136,1,1,15,0,1,0,17,2015,10,4,64136,Kansas City,475310,4.3,178.44,48394,904.0
3479,2015-10-01,64137,15,2,37,5,9,11,59,2015,10,4,64137,Kansas City,475310,4.3,178.44,48394,904.0
3480,2015-10-01,64138,21,12,58,12,4,4,103,2015,10,4,64138,Kansas City,475310,4.3,178.44,48394,904.0
3481,2015-10-01,64139,2,0,4,0,0,0,6,2015,10,4,64139,Kansas City,475310,4.3,178.44,48394,904.0
3482,2015-10-01,64145,16,3,35,5,5,0,59,2015,10,4,64145,Kansas City,475310,4.3,178.44,48394,904.0
3483,2015-10-01,64146,0,1,6,0,0,0,7,2015,10,4,64146,Kansas City,475310,4.3,178.44,48394,904.0
3484,2015-10-01,64147,0,2,2,0,0,0,4,2015,10,4,64147,Kansas City,475310,4.3,178.44,48394,904.0
3485,2015-10-01,64151,14,4,52,2,7,2,72,2015,10,4,64151,Kansas City,475310,4.3,178.44,48394,904.0
3486,2015-10-01,64152,9,6,16,0,4,0,31,2015,10,4,64152,Kansas City,475310,4.3,178.44,48394,904.0
3487,2015-10-01,64153,9,1,65,0,6,2,75,2015,10,4,64153,Kansas City,475310,4.3,178.44,48394,904.0
3488,2015-10-01,64154,8,5,26,0,4,3,39,2015,10,4,64154,Kansas City,475310,4.3,178.44,48394,904.0
3489,2015-10-01,64155,16,10,69,0,11,1,95,2015,10,4,64155,Kansas City,475310,4.3,178.44,48394,904.0
3490,2015-10-01,64156,0,1,6,0,0,2,7,2015,10,4,64156,Kansas City,475310,4.3,178.44,48394,904.0
3491,2015-10-01,64157,9,1,25,0,7,0,35,2015,10,4,64157,Kansas City,475310,4.3,178.44,48394,904.0
3492,2015-10-01,64158,2,0,9,1,0,1,12,2015,10,4,64158,Kansas City,475310,4.3,178.44,48394,904.0
3493,2015-10-01,64161,2,1,9,0,1,0,12,2015,10,4,64161,Kansas City,475310,4.3,178.44,48394,904.0
3494,2015-10-01,64068,1,0,0,0,1,0,1,2015,10,4,64068,Liberty,30446,4.3,178.44,48394,904.0
3495,2015-10-01,64121,0,3,0,0,0,2,3,2015,10,4,64121,Kansas City,475310,4.3,178.44,48394,904.0
3496,2015-10-01,64056,0,0,1,0,0,0,1,2015,10,4,64056,Independence,117315,4.3,178.44,48394,904.0
3497,2015-10-01,64468,1,0,0,0,0,0,1,2015,10,4,64468,Maryville,11805,4.3,178.44,48394,904.0
3498,2015-10-01,64670,0,0,0,1,0,1,1,2015,10,4,64670,Pattonsburg,344,4.3,178.44,48394,904.0
3499,2015-11-01,64030,0,1,0,0,0,0,1,2015,11,4,64030,Grandview,25228,4.3,178.44,48394,885.0
3500,2015-11-01,64101,0,0,13,0,0,0,13,2015,11,4,64101,Kansas City,475310,4.3,178.44,48394,885.0
3501,2015-11-01,64102,0,0,2,2,0,0,4,2015,11,4,64102,Kansas City,475310,4.3,178.44,48394,885.0
3502,2015-11-01,64105,16,21,29,5,1,1,71,2015,11,4,64105,Kansas City,475310,4.3,178.44,48394,885.0
3503,2015-11-01,64106,44,57,103,15,11,31,219,2015,11,4,64106,Kansas City,475310,4.3,178.44,48394,885.0
3504,2015-11-01,64108,48,24,99,15,13,5,186,2015,11,4,64108,Kansas City,475310,4.3,178.44,48394,885.0
3505,2015-11-01,64109,60,28,124,31,22,23,243,2015,11,4,64109,Kansas City,475310,4.3,178.44,48394,885.0
3506,2015-11-01,64110,52,31,103,14,27,17,200,2015,11,4,64110,Kansas City,475310,4.3,178.44,48394,885.0
3507,2015-11-01,64111,41,26,162,18,17,15,247,2015,11,4,64111,Kansas City,475310,4.3,178.44,48394,885.0
3508,2015-11-01,64112,5,6,38,0,2,0,49,2015,11,4,64112,Kansas City,475310,4.3,178.44,48394,885.0
3509,2015-11-01,64113,8,6,18,6,1,0,38,2015,11,4,64113,Kansas City,475310,4.3,178.44,48394,885.0
3510,2015-11-01,64114,9,8,125,15,2,5,157,2015,11,4,64114,Kansas City,475310,4.3,178.44,48394,885.0
3511,2015-11-01,64116,15,5,56,4,9,3,80,2015,11,4,64116,Kansas City,475310,4.3,178.44,48394,885.0
3512,2015-11-01,64117,25,8,57,0,18,4,90,2015,11,4,64117,Kansas City,475310,4.3,178.44,48394,885.0
3513,2015-11-01,64118,20,8,95,0,15,6,123,2015,11,4,64118,Kansas City,475310,4.3,178.44,48394,885.0
3514,2015-11-01,64119,20,17,56,0,14,4,93,2015,11,4,64119,Kansas City,475310,4.3,178.44,48394,885.0
3515,2015-11-01,64120,2,5,21,0,1,0,28,2015,11,4,64120,Kansas City,475310,4.3,178.44,48394,885.0
3516,2015-11-01,64123,35,6,72,14,13,11,127,2015,11,4,64123,Kansas City,475310,4.3,178.44,48394,885.0
3517,2015-11-01,64124,23,14,94,9,12,12,140,2015,11,4,64124,Kansas City,475310,4.3,178.44,48394,885.0
3518,2015-11-01,64125,3,0,22,1,2,4,26,2015,11,4,64125,Kansas City,475310,4.3,178.44,48394,885.0
3519,2015-11-01,64126,20,6,36,9,10,7,71,2015,11,4,64126,Kansas City,475310,4.3,178.44,48394,885.0
3520,2015-11-01,64127,90,35,145,40,37,37,310,2015,11,4,64127,Kansas City,475310,4.3,178.44,48394,885.0
3521,2015-11-01,64128,58,14,89,20,29,11,181,2015,11,4,64128,Kansas City,475310,4.3,178.44,48394,885.0
3522,2015-11-01,64129,25,7,59,0,9,3,91,2015,11,4,64129,Kansas City,475310,4.3,178.44,48394,885.0
3523,2015-11-01,64130,156,43,227,55,65,30,481,2015,11,4,64130,Kansas City,475310,4.3,178.44,48394,885.0
3524,2015-11-01,64131,42,16,108,16,31,16,182,2015,11,4,64131,Kansas City,475310,4.3,178.44,48394,885.0
3525,2015-11-01,64132,61,23,118,27,23,18,229,2015,11,4,64132,Kansas City,475310,4.3,178.44,48394,885.0
3526,2015-11-01,64133,42,28,107,5,25,5,182,2015,11,4,64133,Kansas City,475310,4.3,178.44,48394,885.0
3527,2015-11-01,64134,97,18,152,36,35,7,303,2015,11,4,64134,Kansas City,475310,4.3,178.44,48394,885.0
3528,2015-11-01,64136,2,0,7,2,1,0,11,2015,11,4,64136,Kansas City,475310,4.3,178.44,48394,885.0
3529,2015-11-01,64137,19,6,38,4,12,5,67,2015,11,4,64137,Kansas City,475310,4.3,178.44,48394,885.0
3530,2015-11-01,64138,13,17,64,15,8,10,109,2015,11,4,64138,Kansas City,475310,4.3,178.44,48394,885.0
3531,2015-11-01,64139,1,0,4,0,0,0,5,2015,11,4,64139,Kansas City,475310,4.3,178.44,48394,885.0
3532,2015-11-01,64145,2,2,17,0,1,1,21,2015,11,4,64145,Kansas City,475310,4.3,178.44,48394,885.0
3533,2015-11-01,64146,1,0,8,0,1,0,9,2015,11,4,64146,Kansas City,475310,4.3,178.44,48394,885.0
3534,2015-11-01,64147,4,2,3,3,2,0,12,2015,11,4,64147,Kansas City,475310,4.3,178.44,48394,885.0
3535,2015-11-01,64151,17,9,47,3,8,7,76,2015,11,4,64151,Kansas City,475310,4.3,178.44,48394,885.0
3536,2015-11-01,64152,7,6,29,1,7,3,43,2015,11,4,64152,Kansas City,475310,4.3,178.44,48394,885.0
3537,2015-11-01,64153,6,4,46,0,4,11,56,2015,11,4,64153,Kansas City,475310,4.3,178.44,48394,885.0
3538,2015-11-01,64154,9,8,44,3,6,2,64,2015,11,4,64154,Kansas City,475310,4.3,178.44,48394,885.0
3539,2015-11-01,64155,12,9,60,7,7,4,88,2015,11,4,64155,Kansas City,475310,4.3,178.44,48394,885.0
3540,2015-11-01,64156,2,1,12,0,1,0,15,2015,11,4,64156,Kansas City,475310,4.3,178.44,48394,885.0
3541,2015-11-01,64157,9,4,19,6,4,2,38,2015,11,4,64157,Kansas City,475310,4.3,178.44,48394,885.0
3542,2015-11-01,64158,4,0,19,0,1,2,23,2015,11,4,64158,Kansas City,475310,4.3,178.44,48394,885.0
3543,2015-11-01,64161,3,1,6,0,0,0,10,2015,11,4,64161,Kansas City,475310,4.3,178.44,48394,885.0
3544,2015-11-01,64016,0,0,1,0,0,0,1,2015,11,4,64016,Buckner,3065,4.3,178.44,48394,885.0
3545,2015-11-01,64068,0,1,1,0,0,0,2,2015,11,4,64068,Liberty,30446,4.3,178.44,48394,885.0
3546,2015-11-01,64141,0,0,0,0,0,1,0,2015,11,4,64141,Kansas City,475310,4.3,178.44,48394,885.0
3547,2015-11-01,64012,0,0,1,0,0,0,1,2015,11,4,64012,Belton,23189,4.3,178.44,48394,885.0
3548,2015-12-01,64101,3,0,5,1,0,0,9,2015,12,4,64101,Kansas City,475310,4.2,178.44,48394,844.0
3549,2015-12-01,64102,0,0,1,0,0,0,1,2015,12,4,64102,Kansas City,475310,4.2,178.44,48394,844.0
3550,2015-12-01,64105,6,11,20,0,3,0,37,2015,12,4,64105,Kansas City,475310,4.2,178.44,48394,844.0
3551,2015-12-01,64106,36,62,88,23,6,28,209,2015,12,4,64106,Kansas City,475310,4.2,178.44,48394,844.0
3552,2015-12-01,64108,34,24,87,16,7,8,161,2015,12,4,64108,Kansas City,475310,4.2,178.44,48394,844.0
3553,2015-12-01,64109,34,40,82,16,20,22,172,2015,12,4,64109,Kansas City,475310,4.2,178.44,48394,844.0
3554,2015-12-01,64110,29,9,74,13,6,14,125,2015,12,4,64110,Kansas City,475310,4.2,178.44,48394,844.0
3555,2015-12-01,64111,35,29,166,30,13,15,260,2015,12,4,64111,Kansas City,475310,4.2,178.44,48394,844.0
3556,2015-12-01,64112,4,7,34,0,1,0,45,2015,12,4,64112,Kansas City,475310,4.2,178.44,48394,844.0
3557,2015-12-01,64113,1,3,24,2,1,0,30,2015,12,4,64113,Kansas City,475310,4.2,178.44,48394,844.0
3558,2015-12-01,64114,15,7,102,7,8,0,131,2015,12,4,64114,Kansas City,475310,4.2,178.44,48394,844.0
3559,2015-12-01,64116,13,5,33,3,5,2,54,2015,12,4,64116,Kansas City,475310,4.2,178.44,48394,844.0
3560,2015-12-01,64117,12,12,67,5,8,7,96,2015,12,4,64117,Kansas City,475310,4.2,178.44,48394,844.0
3561,2015-12-01,64118,39,6,106,3,17,9,154,2015,12,4,64118,Kansas City,475310,4.2,178.44,48394,844.0
3562,2015-12-01,64119,12,3,77,3,12,22,95,2015,12,4,64119,Kansas City,475310,4.2,178.44,48394,844.0
3563,2015-12-01,64120,5,3,14,1,1,2,23,2015,12,4,64120,Kansas City,475310,4.2,178.44,48394,844.0
3564,2015-12-01,64123,27,11,76,17,14,9,131,2015,12,4,64123,Kansas City,475310,4.2,178.44,48394,844.0
3565,2015-12-01,64124,38,16,94,29,11,7,177,2015,12,4,64124,Kansas City,475310,4.2,178.44,48394,844.0
3566,2015-12-01,64125,11,2,26,7,3,1,46,2015,12,4,64125,Kansas City,475310,4.2,178.44,48394,844.0
3567,2015-12-01,64126,21,5,32,11,8,7,69,2015,12,4,64126,Kansas City,475310,4.2,178.44,48394,844.0
3568,2015-12-01,64127,88,25,157,40,31,14,310,2015,12,4,64127,Kansas City,475310,4.2,178.44,48394,844.0
3569,2015-12-01,64128,48,17,77,17,13,11,159,2015,12,4,64128,Kansas City,475310,4.2,178.44,48394,844.0
3570,2015-12-01,64129,27,10,55,21,9,13,113,2015,12,4,64129,Kansas City,475310,4.2,178.44,48394,844.0
3571,2015-12-01,64130,130,31,203,63,56,30,427,2015,12,4,64130,Kansas City,475310,4.2,178.44,48394,844.0
3572,2015-12-01,64131,38,12,116,6,22,8,172,2015,12,4,64131,Kansas City,475310,4.2,178.44,48394,844.0
3573,2015-12-01,64132,43,26,92,23,15,26,184,2015,12,4,64132,Kansas City,475310,4.2,178.44,48394,844.0
3574,2015-12-01,64133,36,25,119,10,18,5,190,2015,12,4,64133,Kansas City,475310,4.2,178.44,48394,844.0
3575,2015-12-01,64134,81,20,146,24,41,8,271,2015,12,4,64134,Kansas City,475310,4.2,178.44,48394,844.0
3576,2015-12-01,64136,1,0,10,0,0,0,11,2015,12,4,64136,Kansas City,475310,4.2,178.44,48394,844.0
3577,2015-12-01,64137,14,7,34,7,7,9,62,2015,12,4,64137,Kansas City,475310,4.2,178.44,48394,844.0
3578,2015-12-01,64138,35,14,52,12,12,5,113,2015,12,4,64138,Kansas City,475310,4.2,178.44,48394,844.0
3579,2015-12-01,64139,0,1,3,0,0,0,4,2015,12,4,64139,Kansas City,475310,4.2,178.44,48394,844.0
3580,2015-12-01,64145,2,1,34,1,1,0,38,2015,12,4,64145,Kansas City,475310,4.2,178.44,48394,844.0
3581,2015-12-01,64146,1,0,9,0,0,1,10,2015,12,4,64146,Kansas City,475310,4.2,178.44,48394,844.0
3582,2015-12-01,64147,3,2,5,0,1,0,10,2015,12,4,64147,Kansas City,475310,4.2,178.44,48394,844.0
3583,2015-12-01,64149,0,0,2,0,0,0,2,2015,12,4,64149,Kansas City,475310,4.2,178.44,48394,844.0
3584,2015-12-01,64151,18,10,59,6,17,4,93,2015,12,4,64151,Kansas City,475310,4.2,178.44,48394,844.0
3585,2015-12-01,64152,7,3,36,0,7,0,46,2015,12,4,64152,Kansas City,475310,4.2,178.44,48394,844.0
3586,2015-12-01,64153,3,6,31,0,6,1,40,2015,12,4,64153,Kansas City,475310,4.2,178.44,48394,844.0
3587,2015-12-01,64154,6,8,64,2,3,2,80,2015,12,4,64154,Kansas City,475310,4.2,178.44,48394,844.0
3588,2015-12-01,64155,12,3,61,0,6,0,76,2015,12,4,64155,Kansas City,475310,4.2,178.44,48394,844.0
3589,2015-12-01,64156,2,0,3,0,0,0,5,2015,12,4,64156,Kansas City,475310,4.2,178.44,48394,844.0
3590,2015-12-01,64157,6,4,26,1,4,3,37,2015,12,4,64157,Kansas City,475310,4.2,178.44,48394,844.0
3591,2015-12-01,64158,1,1,14,0,0,0,16,2015,12,4,64158,Kansas City,475310,4.2,178.44,48394,844.0
3592,2015-12-01,64161,0,1,4,0,0,0,5,2015,12,4,64161,Kansas City,475310,4.2,178.44,48394,844.0
3593,2015-12-01,64068,0,0,0,0,0,1,0,2015,12,4,64068,Liberty,30446,4.2,178.44,48394,844.0
3594,2015-12-01,64141,0,0,3,0,0,0,3,2015,12,4,64141,Kansas City,475310,4.2,178.44,48394,844.0
3595,2015-12-01,64121,0,2,0,0,0,0,2,2015,12,4,64121,Kansas City,475310,4.2,178.44,48394,844.0
3596,2015-12-01,64163,0,0,1,0,0,0,1,2015,12,4,64163,Kansas City,475310,4.2,178.44,48394,844.0
3597,2015-12-01,64164,0,0,1,0,0,0,1,2015,12,4,64164,Kansas City,475310,4.2,178.44,48394,844.0
3598,2015-12-01,64052,0,0,0,0,0,2,0,2015,12,4,64052,Independence,117315,4.2,178.44,48394,844.0
3599,2015-04-01,64101,0,0,9,3,0,0,12,2015,4,2,64101,Kansas City,475310,5.1,173.77,48394,836.0
3600,2015-04-01,64102,0,0,3,0,0,0,3,2015,4,2,64102,Kansas City,475310,5.1,173.77,48394,836.0
3601,2015-04-01,64105,9,19,29,0,0,2,57,2015,4,2,64105,Kansas City,475310,5.1,173.77,48394,836.0
3602,2015-04-01,64106,42,96,73,6,10,19,217,2015,4,2,64106,Kansas City,475310,5.1,173.77,48394,836.0
3603,2015-04-01,64108,21,29,76,1,5,15,127,2015,4,2,64108,Kansas City,475310,5.1,173.77,48394,836.0
3604,2015-04-01,64109,36,33,103,22,12,13,194,2015,4,2,64109,Kansas City,475310,5.1,173.77,48394,836.0
3605,2015-04-01,64110,32,23,79,5,15,20,139,2015,4,2,64110,Kansas City,475310,5.1,173.77,48394,836.0
3606,2015-04-01,64111,42,39,125,6,12,24,212,2015,4,2,64111,Kansas City,475310,5.1,173.77,48394,836.0
3607,2015-04-01,64112,1,5,45,0,0,2,51,2015,4,2,64112,Kansas City,475310,5.1,173.77,48394,836.0
3608,2015-04-01,64113,4,1,26,0,3,0,31,2015,4,2,64113,Kansas City,475310,5.1,173.77,48394,836.0
3609,2015-04-01,64114,12,15,134,8,8,2,169,2015,4,2,64114,Kansas City,475310,5.1,173.77,48394,836.0
3610,2015-04-01,64116,25,8,58,5,14,1,96,2015,4,2,64116,Kansas City,475310,5.1,173.77,48394,836.0
3611,2015-04-01,64117,29,4,67,4,14,7,104,2015,4,2,64117,Kansas City,475310,5.1,173.77,48394,836.0
3612,2015-04-01,64118,30,6,103,1,17,5,140,2015,4,2,64118,Kansas City,475310,5.1,173.77,48394,836.0
3613,2015-04-01,64119,17,8,65,3,8,9,93,2015,4,2,64119,Kansas City,475310,5.1,173.77,48394,836.0
3614,2015-04-01,64120,6,6,26,1,1,3,39,2015,4,2,64120,Kansas City,475310,5.1,173.77,48394,836.0
3615,2015-04-01,64123,35,24,77,24,14,15,160,2015,4,2,64123,Kansas City,475310,5.1,173.77,48394,836.0
3616,2015-04-01,64124,32,21,84,7,15,13,144,2015,4,2,64124,Kansas City,475310,5.1,173.77,48394,836.0
3617,2015-04-01,64125,8,3,33,0,5,4,44,2015,4,2,64125,Kansas City,475310,5.1,173.77,48394,836.0
3618,2015-04-01,64126,13,13,40,1,4,2,67,2015,4,2,64126,Kansas City,475310,5.1,173.77,48394,836.0
3619,2015-04-01,64127,98,34,142,30,42,30,304,2015,4,2,64127,Kansas City,475310,5.1,173.77,48394,836.0
3620,2015-04-01,64128,58,23,80,16,24,10,177,2015,4,2,64128,Kansas City,475310,5.1,173.77,48394,836.0
3621,2015-04-01,64129,11,13,39,4,7,8,67,2015,4,2,64129,Kansas City,475310,5.1,173.77,48394,836.0
3622,2015-04-01,64130,135,38,191,36,68,49,400,2015,4,2,64130,Kansas City,475310,5.1,173.77,48394,836.0
3623,2015-04-01,64131,39,17,90,12,17,7,158,2015,4,2,64131,Kansas City,475310,5.1,173.77,48394,836.0
3624,2015-04-01,64132,64,21,60,19,32,20,164,2015,4,2,64132,Kansas City,475310,5.1,173.77,48394,836.0
3625,2015-04-01,64133,28,10,86,0,19,4,124,2015,4,2,64133,Kansas City,475310,5.1,173.77,48394,836.0
3626,2015-04-01,64134,77,23,119,15,32,5,234,2015,4,2,64134,Kansas City,475310,5.1,173.77,48394,836.0
3627,2015-04-01,64136,2,1,12,0,1,0,15,2015,4,2,64136,Kansas City,475310,5.1,173.77,48394,836.0
3628,2015-04-01,64137,19,4,45,5,13,0,73,2015,4,2,64137,Kansas City,475310,5.1,173.77,48394,836.0
3629,2015-04-01,64138,14,5,55,6,7,5,80,2015,4,2,64138,Kansas City,475310,5.1,173.77,48394,836.0
3630,2015-04-01,64139,2,0,8,0,2,0,10,2015,4,2,64139,Kansas City,475310,5.1,173.77,48394,836.0
3631,2015-04-01,64145,7,2,29,0,2,0,38,2015,4,2,64145,Kansas City,475310,5.1,173.77,48394,836.0
3632,2015-04-01,64146,2,0,5,0,1,0,7,2015,4,2,64146,Kansas City,475310,5.1,173.77,48394,836.0
3633,2015-04-01,64147,3,0,4,1,0,0,8,2015,4,2,64147,Kansas City,475310,5.1,173.77,48394,836.0
3634,2015-04-01,64149,0,0,1,0,0,0,1,2015,4,2,64149,Kansas City,475310,5.1,173.77,48394,836.0
3635,2015-04-01,64150,0,1,0,0,0,0,1,2015,4,2,64150,Riverside,3162,5.1,173.77,48394,836.0
3636,2015-04-01,64151,20,5,69,9,10,4,103,2015,4,2,64151,Kansas City,475310,5.1,173.77,48394,836.0
3637,2015-04-01,64152,13,3,19,0,7,0,35,2015,4,2,64152,Kansas City,475310,5.1,173.77,48394,836.0
3638,2015-04-01,64153,5,3,42,2,6,1,52,2015,4,2,64153,Kansas City,475310,5.1,173.77,48394,836.0
3639,2015-04-01,64154,11,3,34,0,3,1,48,2015,4,2,64154,Kansas City,475310,5.1,173.77,48394,836.0
3640,2015-04-01,64155,12,5,70,4,5,2,91,2015,4,2,64155,Kansas City,475310,5.1,173.77,48394,836.0
3641,2015-04-01,64156,3,1,9,2,1,2,15,2015,4,2,64156,Kansas City,475310,5.1,173.77,48394,836.0
3642,2015-04-01,64157,5,1,37,0,2,4,43,2015,4,2,64157,Kansas City,475310,5.1,173.77,48394,836.0
3643,2015-04-01,64158,4,0,18,0,2,0,22,2015,4,2,64158,Kansas City,475310,5.1,173.77,48394,836.0
3644,2015-04-01,64161,0,0,4,0,0,0,4,2015,4,2,64161,Kansas City,475310,5.1,173.77,48394,836.0
3645,2015-04-01,64050,0,0,2,0,0,0,2,2015,4,2,64050,Independence,117315,5.1,173.77,48394,836.0
3646,2015-04-01,64141,0,0,1,0,0,0,1,2015,4,2,64141,Kansas City,475310,5.1,173.77,48394,836.0
3647,2015-04-01,64121,0,0,1,0,0,0,1,2015,4,2,64121,Kansas City,475310,5.1,173.77,48394,836.0
3648,2015-04-01,64019,0,0,1,0,0,0,1,2015,4,2,64019,Centerview,266,5.1,173.77,48394,836.0
3649,2015-04-01,64144,0,0,1,0,0,1,1,2015,4,2,64144,Kansas City,475310,5.1,173.77,48394,836.0
3650,2015-05-01,64101,0,5,9,0,0,0,14,2015,5,2,64101,Kansas City,475310,5.0,173.77,48394,536.0
3651,2015-05-01,64102,1,0,3,0,0,0,4,2015,5,2,64102,Kansas City,475310,5.0,173.77,48394,536.0
3652,2015-05-01,64105,16,34,33,0,1,1,83,2015,5,2,64105,Kansas City,475310,5.0,173.77,48394,536.0
3653,2015-05-01,64106,48,78,92,9,14,26,227,2015,5,2,64106,Kansas City,475310,5.0,173.77,48394,536.0
3654,2015-05-01,64108,31,28,78,2,9,4,139,2015,5,2,64108,Kansas City,475310,5.0,173.77,48394,536.0
3655,2015-05-01,64109,74,43,100,18,44,28,235,2015,5,2,64109,Kansas City,475310,5.0,173.77,48394,536.0
3656,2015-05-01,64110,28,25,92,13,11,20,158,2015,5,2,64110,Kansas City,475310,5.0,173.77,48394,536.0
3657,2015-05-01,64111,52,51,166,10,13,19,279,2015,5,2,64111,Kansas City,475310,5.0,173.77,48394,536.0
3658,2015-05-01,64112,4,5,46,1,3,0,56,2015,5,2,64112,Kansas City,475310,5.0,173.77,48394,536.0
3659,2015-05-01,64113,3,3,27,0,2,0,33,2015,5,2,64113,Kansas City,475310,5.0,173.77,48394,536.0
3660,2015-05-01,64114,16,11,103,3,4,9,133,2015,5,2,64114,Kansas City,475310,5.0,173.77,48394,536.0
3661,2015-05-01,64116,16,1,63,2,11,4,82,2015,5,2,64116,Kansas City,475310,5.0,173.77,48394,536.0
3662,2015-05-01,64117,26,5,86,6,18,9,123,2015,5,2,64117,Kansas City,475310,5.0,173.77,48394,536.0
3663,2015-05-01,64118,27,16,87,6,11,3,136,2015,5,2,64118,Kansas City,475310,5.0,173.77,48394,536.0
3664,2015-05-01,64119,19,10,51,0,12,3,80,2015,5,2,64119,Kansas City,475310,5.0,173.77,48394,536.0
3665,2015-05-01,64120,3,7,23,1,0,2,34,2015,5,2,64120,Kansas City,475310,5.0,173.77,48394,536.0
3666,2015-05-01,64123,26,31,64,6,20,15,127,2015,5,2,64123,Kansas City,475310,5.0,173.77,48394,536.0
3667,2015-05-01,64124,43,18,88,18,22,13,167,2015,5,2,64124,Kansas City,475310,5.0,173.77,48394,536.0
3668,2015-05-01,64125,3,1,12,0,3,0,16,2015,5,2,64125,Kansas City,475310,5.0,173.77,48394,536.0
3669,2015-05-01,64126,26,10,29,7,4,13,72,2015,5,2,64126,Kansas City,475310,5.0,173.77,48394,536.0
3670,2015-05-01,64127,115,46,168,28,58,33,357,2015,5,2,64127,Kansas City,475310,5.0,173.77,48394,536.0
3671,2015-05-01,64128,44,20,60,11,22,13,135,2015,5,2,64128,Kansas City,475310,5.0,173.77,48394,536.0
3672,2015-05-01,64129,42,9,46,13,20,12,110,2015,5,2,64129,Kansas City,475310,5.0,173.77,48394,536.0
3673,2015-05-01,64130,171,52,225,75,68,41,523,2015,5,2,64130,Kansas City,475310,5.0,173.77,48394,536.0
3674,2015-05-01,64131,51,11,79,22,20,13,163,2015,5,2,64131,Kansas City,475310,5.0,173.77,48394,536.0
3675,2015-05-01,64132,84,26,95,51,38,19,256,2015,5,2,64132,Kansas City,475310,5.0,173.77,48394,536.0
3676,2015-05-01,64133,40,22,111,7,21,8,180,2015,5,2,64133,Kansas City,475310,5.0,173.77,48394,536.0
3677,2015-05-01,64134,68,32,135,19,41,9,254,2015,5,2,64134,Kansas City,475310,5.0,173.77,48394,536.0
3678,2015-05-01,64136,2,0,6,2,1,6,10,2015,5,2,64136,Kansas City,475310,5.0,173.77,48394,536.0
3679,2015-05-01,64137,6,7,34,0,5,0,47,2015,5,2,64137,Kansas City,475310,5.0,173.77,48394,536.0
3680,2015-05-01,64138,14,14,85,1,8,4,114,2015,5,2,64138,Kansas City,475310,5.0,173.77,48394,536.0
3681,2015-05-01,64139,1,0,2,0,1,0,3,2015,5,2,64139,Kansas City,475310,5.0,173.77,48394,536.0
3682,2015-05-01,64145,3,5,24,0,3,0,32,2015,5,2,64145,Kansas City,475310,5.0,173.77,48394,536.0
3683,2015-05-01,64146,0,0,1,0,0,0,1,2015,5,2,64146,Kansas City,475310,5.0,173.77,48394,536.0
